seed,mode,E_thresh,RV_thresh,n_accepted,n_rejected,retention_rate,fragile_rate,reliable_frac,recall,f1,fragile_rej,accepted_fragile
73,E+RV,5.0,0.2,32,468,0.064,0.03333333333333333,0.90625,0.1277533039647577,0.22393822393822393,0.9821428571428571,1
73,E+RV,5.0,0.3,32,468,0.064,0.03333333333333333,0.90625,0.1277533039647577,0.22393822393822393,0.9821428571428571,1
73,E+RV,5.0,0.5,33,467,0.066,0.03333333333333333,0.8787878787878788,0.1277533039647577,0.22307692307692306,0.9821428571428571,1
74,none,0.0,0.0,500,0,1.0,0.19938650306748465,0.522,1.0,0.6859395532194481,0.0,65
74,E_only,1.0,0.0,428,72,0.856,0.18944099378881987,0.6098130841121495,1.0,0.7576197387518142,0.06153846153846154,61
74,E_only,1.5,0.0,378,122,0.756,0.17105263157894737,0.6666666666666666,0.9655172413793104,0.7887323943661971,0.19999999999999996,52
74,E_only,2.0,0.0,318,182,0.636,0.15693430656934307,0.7264150943396226,0.8850574712643678,0.7979274611398964,0.3384615384615385,43
74,E_only,2.5,0.0,250,250,0.5,0.1278538812785388,0.764,0.7318007662835249,0.7475538160469667,0.5692307692307692,28
74,E_only,3.0,0.0,182,318,0.364,0.10179640718562874,0.8241758241758241,0.5747126436781609,0.6772009029345373,0.7384615384615385,17
74,E_only,4.0,0.0,86,414,0.172,0.07692307692307693,0.8372093023255814,0.27586206896551724,0.41498559077809793,0.9076923076923077,6
74,E_only,5.0,0.0,33,467,0.066,0.03333333333333333,0.8787878787878788,0.1111111111111111,0.19727891156462588,0.9846153846153847,1
74,RV_only,0.0,0.01,87,413,0.174,0.08450704225352113,0.7471264367816092,0.24904214559386972,0.3735632183908046,0.9076923076923077,6
74,RV_only,0.0,0.05,223,277,0.446,0.07222222222222222,0.7488789237668162,0.6398467432950191,0.6900826446280992,0.8,13
74,RV_only,0.0,0.1,336,164,0.672,0.09803921568627451,0.6845238095238095,0.8812260536398467,0.7705192629815745,0.6153846153846154,25
74,RV_only,0.0,0.15,386,114,0.772,0.11191335740072202,0.6373056994818653,0.9425287356321839,0.7604327666151469,0.523076923076923,31
74,RV_only,0.0,0.2,414,86,0.828,0.1296928327645051,0.6159420289855072,0.9770114942528736,0.7555555555555555,0.41538461538461535,38
74,RV_only,0.0,0.3,456,44,0.912,0.1639871382636656,0.5701754385964912,0.9961685823754789,0.7252440725244073,0.2153846153846154,51
74,RV_only,0.0,0.5,487,13,0.974,0.17665615141955837,0.5359342915811088,1.0,0.6978609625668449,0.1384615384615384,56
74,E+RV,1.0,0.01,81,419,0.162,0.08450704225352113,0.8024691358024691,0.24904214559386972,0.3801169590643275,0.9076923076923077,6
74,E+RV,1.0,0.05,207,293,0.414,0.07222222222222222,0.8067632850241546,0.6398467432950191,0.7136752136752137,0.8,13
74,E+RV,1.0,0.1,302,198,0.604,0.09803921568627451,0.7615894039735099,0.8812260536398467,0.8170515097690941,0.6153846153846154,25
74,E+RV,1.0,0.15,340,160,0.68,0.11191335740072202,0.7235294117647059,0.9425287356321839,0.8186356073211314,0.523076923076923,31
74,E+RV,1.0,0.2,364,136,0.728,0.1267123287671233,0.7005494505494505,0.9770114942528736,0.8160000000000001,0.4307692307692308,37
74,E+RV,1.0,0.3,397,103,0.794,0.15857605177993528,0.654911838790932,0.9961685823754789,0.7902735562310029,0.24615384615384617,49
74,E+RV,1.0,0.5,418,82,0.836,0.16878980891719744,0.6244019138755981,1.0,0.7687776141384388,0.18461538461538463,53
74,E+RV,1.5,0.01,76,424,0.152,0.07352941176470588,0.8289473684210527,0.2413793103448276,0.3738872403560831,0.9230769230769231,5
74,E+RV,1.5,0.05,196,304,0.392,0.06818181818181818,0.8367346938775511,0.6283524904214559,0.7177242888402626,0.8153846153846154,12
74,E+RV,1.5,0.1,275,225,0.55,0.08196721311475409,0.8145454545454546,0.8582375478927203,0.8358208955223881,0.6923076923076923,20
74,E+RV,1.5,0.15,309,191,0.618,0.0946969696969697,0.7734627831715211,0.9157088122605364,0.8385964912280702,0.6153846153846154,25
74,E+RV,1.5,0.2,328,172,0.656,0.11191335740072202,0.75,0.9425287356321839,0.8353140916808149,0.523076923076923,31
74,E+RV,1.5,0.3,355,145,0.71,0.14334470989761092,0.7070422535211267,0.9616858237547893,0.8149350649350648,0.3538461538461538,42
74,E+RV,1.5,0.5,370,130,0.74,0.15436241610738255,0.6810810810810811,0.9655172413793104,0.7987321711568939,0.29230769230769227,46
74,E+RV,2.0,0.01,67,433,0.134,0.07692307692307693,0.8955223880597015,0.22988505747126436,0.36585365853658536,0.9230769230769231,5
74,E+RV,2.0,0.05,172,328,0.344,0.055900621118012424,0.8837209302325582,0.5823754789272031,0.7020785219399539,0.8615384615384616,9
74,E+RV,2.0,0.1,240,260,0.48,0.0639269406392694,0.8541666666666666,0.7854406130268199,0.8183632734530938,0.7846153846153846,14
74,E+RV,2.0,0.15,267,233,0.534,0.08016877637130802,0.8164794007490637,0.8352490421455939,0.8257575757575757,0.7076923076923076,19
74,E+RV,2.0,0.2,284,216,0.568,0.1,0.7922535211267606,0.8620689655172413,0.8256880733944953,0.6153846153846154,25
74,E+RV,2.0,0.3,304,196,0.608,0.1320754716981132,0.756578947368421,0.8812260536398467,0.8141592920353983,0.46153846153846156,35
74,E+RV,2.0,0.5,312,188,0.624,0.1412639405204461,0.7403846153846154,0.8850574712643678,0.8062827225130891,0.41538461538461535,38
74,E+RV,2.5,0.01,54,446,0.108,0.07547169811320754,0.9074074074074074,0.18773946360153257,0.3111111111111111,0.9384615384615385,4
74,E+RV,2.5,0.05,137,363,0.274,0.046511627906976744,0.8978102189781022,0.47126436781609193,0.6180904522613065,0.9076923076923077,6
74,E+RV,2.5,0.1,194,306,0.388,0.05084745762711865,0.865979381443299,0.6436781609195402,0.7384615384615385,0.8615384615384616,9
74,E+RV,2.5,0.15,214,286,0.428,0.06735751295336788,0.8411214953271028,0.6896551724137931,0.7578947368421054,0.8,13
74,E+RV,2.5,0.2,226,274,0.452,0.07920792079207921,0.8230088495575221,0.7126436781609196,0.7638603696098563,0.7538461538461538,16
74,E+RV,2.5,0.3,241,259,0.482,0.107981220657277,0.7883817427385892,0.7279693486590039,0.7569721115537849,0.6461538461538461,23
74,E+RV,2.5,0.5,247,253,0.494,0.11981566820276497,0.7732793522267206,0.7318007662835249,0.7519685039370078,0.6,26
74,E+RV,3.0,0.01,45,455,0.09,0.06818181818181818,0.9111111111111111,0.15708812260536398,0.2679738562091503,0.9538461538461538,3
74,E+RV,3.0,0.05,110,390,0.22,0.047619047619047616,0.9090909090909091,0.3831417624521073,0.5390835579514824,0.9230769230769231,5
74,E+RV,3.0,0.1,147,353,0.294,0.043478260869565216,0.8979591836734694,0.5057471264367817,0.6470588235294119,0.9076923076923077,6
74,E+RV,3.0,0.15,159,341,0.318,0.053691275167785234,0.8867924528301887,0.5402298850574713,0.6714285714285714,0.8769230769230769,8
74,E+RV,3.0,0.2,167,333,0.334,0.057692307692307696,0.8802395209580839,0.5632183908045977,0.6869158878504673,0.8615384615384616,9
74,E+RV,3.0,0.3,177,323,0.354,0.09696969696969697,0.8418079096045198,0.5708812260536399,0.680365296803653,0.7538461538461538,16
74,E+RV,3.0,0.5,181,319,0.362,0.10179640718562874,0.8287292817679558,0.5747126436781609,0.6787330316742082,0.7384615384615385,17
74,E+RV,4.0,0.01,22,478,0.044,0.09090909090909091,0.9090909090909091,0.07662835249042145,0.14134275618374556,0.9692307692307692,2
74,E+RV,4.0,0.05,53,447,0.106,0.058823529411764705,0.9056603773584906,0.1839080459770115,0.30573248407643316,0.9538461538461538,3
74,E+RV,4.0,0.1,72,428,0.144,0.058823529411764705,0.8888888888888888,0.24521072796934865,0.3843843843843843,0.9384615384615385,4
74,E+RV,4.0,0.15,77,423,0.154,0.05555555555555555,0.8831168831168831,0.26053639846743293,0.40236686390532544,0.9384615384615385,4
74,E+RV,4.0,0.2,80,420,0.16,0.05405405405405406,0.875,0.2681992337164751,0.4105571847507331,0.9384615384615385,4
74,E+RV,4.0,0.3,82,418,0.164,0.06578947368421052,0.8658536585365854,0.2720306513409962,0.41399416909620995,0.9230769230769231,5
74,E+RV,4.0,0.5,86,414,0.172,0.07692307692307693,0.8372093023255814,0.27586206896551724,0.41498559077809793,0.9076923076923077,6
74,E+RV,5.0,0.01,8,492,0.016,0.0,1.0,0.03065134099616858,0.05947955390334572,1.0,0
74,E+RV,5.0,0.05,21,479,0.042,0.0,0.9523809523809523,0.07662835249042145,0.14184397163120566,1.0,0
74,E+RV,5.0,0.1,27,473,0.054,0.0,0.9629629629629629,0.09961685823754789,0.18055555555555552,1.0,0
74,E+RV,5.0,0.15,29,471,0.058,0.0,0.9310344827586207,0.10344827586206896,0.1862068965517241,1.0,0
74,E+RV,5.0,0.2,31,469,0.062,0.0,0.9032258064516129,0.10727969348659004,0.19178082191780824,1.0,0
74,E+RV,5.0,0.3,31,469,0.062,0.0,0.9032258064516129,0.10727969348659004,0.19178082191780824,1.0,0
74,E+RV,5.0,0.5,33,467,0.066,0.03333333333333333,0.8787878787878788,0.1111111111111111,0.19727891156462588,0.9846153846153847,1
75,none,0.0,0.0,500,0,1.0,0.1974921630094044,0.512,1.0,0.6772486772486772,0.0,63
75,E_only,1.0,0.0,435,65,0.87,0.19558359621451105,0.5862068965517241,0.99609375,0.7380607814761215,0.015873015873015928,62
75,E_only,1.5,0.0,383,117,0.766,0.1760797342192691,0.6475195822454308,0.96875,0.7762128325508607,0.15873015873015872,53
75,E_only,2.0,0.0,320,180,0.64,0.14705882352941177,0.725,0.90625,0.8055555555555555,0.3650793650793651,40
75,E_only,2.5,0.0,253,247,0.506,0.11607142857142858,0.782608695652174,0.7734375,0.7779960707269156,0.5873015873015873,26
75,E_only,3.0,0.0,194,306,0.388,0.11560693641618497,0.788659793814433,0.59765625,0.68,0.6825396825396826,20
75,E_only,4.0,0.0,100,400,0.2,0.13186813186813187,0.79,0.30859375,0.44382022471910115,0.8095238095238095,12
75,E_only,5.0,0.0,49,451,0.098,0.15217391304347827,0.7959183673469388,0.15234375,0.2557377049180328,0.8888888888888888,7
75,RV_only,0.0,0.01,79,421,0.158,0.08333333333333333,0.6962025316455697,0.21484375,0.3283582089552239,0.9206349206349207,5
75,RV_only,0.0,0.05,219,281,0.438,0.07975460122699386,0.684931506849315,0.5859375,0.631578947368421,0.7936507936507937,13
75,RV_only,0.0,0.1,333,167,0.666,0.0759493670886076,0.6576576576576577,0.85546875,0.7436332767402377,0.7142857142857143,18
75,RV_only,0.0,0.15,393,107,0.786,0.1,0.6183206106870229,0.94921875,0.74884437596302,0.5714285714285714,27
75,RV_only,0.0,0.2,426,74,0.852,0.12802768166089964,0.5915492957746479,0.984375,0.7390029325513195,0.4126984126984127,37
75,RV_only,0.0,0.3,457,43,0.914,0.15,0.5579868708971554,0.99609375,0.7152875175315567,0.2857142857142857,45
75,RV_only,0.0,0.5,486,14,0.972,0.17684887459807075,0.5267489711934157,1.0,0.6900269541778976,0.12698412698412698,55
75,E+RV,1.0,0.01,71,429,0.142,0.08333333333333333,0.7746478873239436,0.21484375,0.3363914373088685,0.9206349206349207,5
75,E+RV,1.0,0.05,195,305,0.39,0.07453416149068323,0.764102564102564,0.58203125,0.6607538802660754,0.8095238095238095,12
75,E+RV,1.0,0.1,300,200,0.6,0.07234042553191489,0.7266666666666667,0.8515625,0.7841726618705036,0.7301587301587302,17
75,E+RV,1.0,0.15,348,152,0.696,0.09701492537313433,0.6954022988505747,0.9453125,0.8013245033112583,0.5873015873015873,26
75,E+RV,1.0,0.2,376,124,0.752,0.1254355400696864,0.6675531914893617,0.98046875,0.7943037974683544,0.4285714285714286,36
75,E+RV,1.0,0.3,401,99,0.802,0.1476510067114094,0.6334164588528678,0.9921875,0.7732115677321157,0.3015873015873016,44
75,E+RV,1.0,0.5,426,74,0.852,0.17475728155339806,0.5985915492957746,0.99609375,0.7478005865102639,0.1428571428571429,54
75,E+RV,1.5,0.01,64,436,0.128,0.07017543859649122,0.828125,0.20703125,0.33125,0.9365079365079365,4
75,E+RV,1.5,0.05,177,323,0.354,0.06451612903225806,0.8192090395480226,0.56640625,0.6697459584295613,0.8412698412698413,10
75,E+RV,1.5,0.1,274,226,0.548,0.06607929515418502,0.7737226277372263,0.828125,0.8,0.7619047619047619,15
75,E+RV,1.5,0.15,316,184,0.632,0.08560311284046693,0.7436708860759493,0.91796875,0.8216783216783217,0.6507936507936508,22
75,E+RV,1.5,0.2,339,161,0.678,0.11272727272727273,0.7197640117994101,0.953125,0.8201680672268908,0.5079365079365079,31
75,E+RV,1.5,0.3,355,145,0.71,0.13028169014084506,0.6957746478873239,0.96484375,0.8085106382978723,0.4126984126984127,37
75,E+RV,1.5,0.5,374,126,0.748,0.15358361774744028,0.6631016042780749,0.96875,0.7873015873015873,0.2857142857142857,45
75,E+RV,2.0,0.01,56,444,0.112,0.07692307692307693,0.8571428571428571,0.1875,0.30769230769230765,0.9365079365079365,4
75,E+RV,2.0,0.05,155,345,0.31,0.055944055944055944,0.8709677419354839,0.52734375,0.656934306569343,0.873015873015873,8
75,E+RV,2.0,0.1,237,263,0.474,0.05741626794258373,0.8312236286919831,0.76953125,0.7991886409736308,0.8095238095238095,12
75,E+RV,2.0,0.15,271,229,0.542,0.06808510638297872,0.8081180811808119,0.85546875,0.8311195445920305,0.746031746031746,16
75,E+RV,2.0,0.2,290,210,0.58,0.09163346613545817,0.7862068965517242,0.890625,0.8351648351648352,0.6349206349206349,23
75,E+RV,2.0,0.3,301,199,0.602,0.10465116279069768,0.7674418604651163,0.90234375,0.8294434470377019,0.5714285714285714,27
75,E+RV,2.0,0.5,314,186,0.628,0.12781954887218044,0.7388535031847133,0.90625,0.8140350877192983,0.46031746031746035,34
75,E+RV,2.5,0.01,48,452,0.096,0.06521739130434782,0.8958333333333334,0.16796875,0.28289473684210525,0.9523809523809523,3
75,E+RV,2.5,0.05,126,374,0.252,0.041666666666666664,0.9126984126984127,0.44921875,0.6020942408376964,0.9206349206349207,5
75,E+RV,2.5,0.1,187,313,0.374,0.034482758620689655,0.8983957219251337,0.65625,0.7584650112866818,0.9047619047619048,6
75,E+RV,2.5,0.15,214,286,0.428,0.04145077720207254,0.8644859813084113,0.72265625,0.7872340425531915,0.873015873015873,8
75,E+RV,2.5,0.2,229,271,0.458,0.05825242718446602,0.8471615720524017,0.7578125,0.7999999999999999,0.8095238095238095,12
75,E+RV,2.5,0.3,238,262,0.476,0.07075471698113207,0.8277310924369747,0.76953125,0.7975708502024291,0.7619047619047619,15
75,E+RV,2.5,0.5,248,252,0.496,0.0958904109589041,0.7983870967741935,0.7734375,0.7857142857142857,0.6666666666666667,21
75,E+RV,3.0,0.01,43,457,0.086,0.04878048780487805,0.9069767441860465,0.15234375,0.26086956521739135,0.9682539682539683,2
75,E+RV,3.0,0.05,97,403,0.194,0.03296703296703297,0.9072164948453608,0.34375,0.4985835694050992,0.9523809523809523,3
75,E+RV,3.0,0.1,142,358,0.284,0.03007518796992481,0.9084507042253521,0.50390625,0.6482412060301509,0.9365079365079365,4
75,E+RV,3.0,0.15,165,335,0.33,0.04,0.8727272727272727,0.5625,0.6840855106888362,0.9047619047619048,6
75,E+RV,3.0,0.2,174,326,0.348,0.056962025316455694,0.8563218390804598,0.58203125,0.6930232558139535,0.8571428571428572,9
75,E+RV,3.0,0.3,181,319,0.362,0.06172839506172839,0.8397790055248618,0.59375,0.6956521739130435,0.8412698412698413,10
75,E+RV,3.0,0.5,189,311,0.378,0.08928571428571429,0.8095238095238095,0.59765625,0.6876404494382022,0.7619047619047619,15
75,E+RV,4.0,0.01,21,479,0.042,0.1,0.8571428571428571,0.0703125,0.1299638989169675,0.9682539682539683,2
75,E+RV,4.0,0.05,53,447,0.106,0.06,0.8867924528301887,0.18359375,0.3042071197411004,0.9523809523809523,3
75,E+RV,4.0,0.1,73,427,0.146,0.057971014492753624,0.8904109589041096,0.25390625,0.3951367781155015,0.9365079365079365,4
75,E+RV,4.0,0.15,85,415,0.17,0.0641025641025641,0.8588235294117647,0.28515625,0.42815249266862165,0.9206349206349207,5
75,E+RV,4.0,0.2,89,411,0.178,0.07317073170731707,0.8539325842696629,0.296875,0.4405797101449275,0.9047619047619048,6
75,E+RV,4.0,0.3,93,407,0.186,0.07058823529411765,0.8494623655913979,0.30859375,0.45272206303724927,0.9047619047619048,6
75,E+RV,4.0,0.5,97,403,0.194,0.10227272727272728,0.8144329896907216,0.30859375,0.4475920679886686,0.8571428571428572,9
75,E+RV,5.0,0.01,13,487,0.026,0.07692307692307693,0.9230769230769231,0.046875,0.08921933085501858,0.9841269841269842,1
75,E+RV,5.0,0.05,27,473,0.054,0.07692307692307693,0.8888888888888888,0.09375,0.1696113074204947,0.9682539682539683,2
75,E+RV,5.0,0.1,38,462,0.076,0.08333333333333333,0.868421052631579,0.12890625,0.22448979591836735,0.9523809523809523,3
75,E+RV,5.0,0.15,45,455,0.09,0.09523809523809523,0.8444444444444444,0.1484375,0.25249169435215946,0.9365079365079365,4
75,E+RV,5.0,0.2,47,453,0.094,0.11363636363636363,0.8297872340425532,0.15234375,0.25742574257425743,0.9206349206349207,5
75,E+RV,5.0,0.3,47,453,0.094,0.11363636363636363,0.8297872340425532,0.15234375,0.25742574257425743,0.9206349206349207,5
75,E+RV,5.0,0.5,49,451,0.098,0.15217391304347827,0.7959183673469388,0.15234375,0.2557377049180328,0.8888888888888888,7
76,none,0.0,0.0,500,0,1.0,0.1972318339100346,0.464,1.0,0.6338797814207651,0.0,57
76,E_only,1.0,0.0,429,71,0.858,0.18085106382978725,0.5384615384615384,0.9956896551724138,0.6989409984871408,0.10526315789473684,51
76,E_only,1.5,0.0,369,131,0.738,0.15648854961832062,0.5989159891598916,0.9525862068965517,0.7354409317803661,0.2807017543859649,41
76,E_only,2.0,0.0,296,204,0.592,0.1440677966101695,0.6824324324324325,0.8706896551724138,0.7651515151515152,0.4035087719298246,34
76,E_only,2.5,0.0,227,273,0.454,0.13020833333333334,0.73568281938326,0.7198275862068966,0.7276688453159043,0.5614035087719298,25
76,E_only,3.0,0.0,169,331,0.338,0.11688311688311688,0.8047337278106509,0.5862068965517241,0.6783042394014963,0.6842105263157895,18
76,E_only,4.0,0.0,93,407,0.186,0.06818181818181818,0.8817204301075269,0.35344827586206895,0.5046153846153846,0.8947368421052632,6
76,E_only,5.0,0.0,43,457,0.086,0.07142857142857142,0.9069767441860465,0.16810344827586207,0.2836363636363637,0.9473684210526316,3
76,RV_only,0.0,0.01,89,411,0.178,0.016129032258064516,0.6853932584269663,0.2629310344827586,0.38006230529595014,0.9824561403508771,1
76,RV_only,0.0,0.05,217,283,0.434,0.057692307692307696,0.6774193548387096,0.6336206896551724,0.6547884187082404,0.8421052631578947,9
76,RV_only,0.0,0.1,308,192,0.616,0.08571428571428572,0.6233766233766234,0.8275862068965517,0.711111111111111,0.6842105263157895,18
76,RV_only,0.0,0.15,363,137,0.726,0.09361702127659574,0.5867768595041323,0.9181034482758621,0.7159663865546219,0.6140350877192983,22
76,RV_only,0.0,0.2,399,101,0.798,0.099601593625498,0.5664160401002506,0.9741379310344828,0.716323296354992,0.5614035087719298,25
76,RV_only,0.0,0.3,443,57,0.886,0.13157894736842105,0.5214446952595937,0.9956896551724138,0.6844444444444444,0.38596491228070173,35
76,RV_only,0.0,0.5,476,24,0.952,0.15384615384615385,0.4852941176470588,0.9956896551724138,0.652542372881356,0.26315789473684215,42
76,E+RV,1.0,0.01,82,418,0.164,0.016129032258064516,0.7439024390243902,0.2629310344827586,0.3885350318471337,0.9824561403508771,1
76,E+RV,1.0,0.05,202,298,0.404,0.05194805194805195,0.7227722772277227,0.6293103448275862,0.6728110599078342,0.8596491228070176,8
76,E+RV,1.0,0.1,275,225,0.55,0.08173076923076923,0.6945454545454546,0.8232758620689655,0.7534516765285996,0.7017543859649122,17
76,E+RV,1.0,0.15,320,180,0.64,0.08620689655172414,0.6625,0.9137931034482759,0.7681159420289855,0.6491228070175439,20
76,E+RV,1.0,0.2,348,152,0.696,0.09274193548387097,0.646551724137931,0.9698275862068966,0.7758620689655172,0.5964912280701755,23
76,E+RV,1.0,0.3,381,119,0.762,0.12213740458015267,0.6036745406824147,0.9913793103448276,0.7504078303425775,0.4385964912280702,32
76,E+RV,1.0,0.5,409,91,0.818,0.1417910447761194,0.5623471882640587,0.9913793103448276,0.717628705148206,0.33333333333333337,38
76,E+RV,1.5,0.01,75,425,0.15,0.0,0.7733333333333333,0.25,0.37785016286644946,1.0,0
76,E+RV,1.5,0.05,182,318,0.364,0.0472972972972973,0.7747252747252747,0.6077586206896551,0.6811594202898551,0.8771929824561404,7
76,E+RV,1.5,0.1,246,254,0.492,0.07537688442211055,0.7479674796747967,0.7931034482758621,0.7698744769874476,0.736842105263158,15
76,E+RV,1.5,0.15,283,217,0.566,0.08071748878923767,0.7243816254416962,0.8836206896551724,0.7961165048543689,0.6842105263157895,18
76,E+RV,1.5,0.2,306,194,0.612,0.08860759493670886,0.7058823529411765,0.9310344827586207,0.8029739776951673,0.631578947368421,21
76,E+RV,1.5,0.3,328,172,0.656,0.1016260162601626,0.6737804878048781,0.9525862068965517,0.7892857142857144,0.5614035087719298,25
76,E+RV,1.5,0.5,352,148,0.704,0.11952191235059761,0.6278409090909091,0.9525862068965517,0.7568493150684932,0.4736842105263158,30
76,E+RV,2.0,0.01,61,439,0.122,0.0,0.8688524590163934,0.22844827586206898,0.36177474402730375,1.0,0
76,E+RV,2.0,0.05,155,345,0.31,0.04411764705882353,0.8387096774193549,0.5603448275862069,0.6718346253229973,0.8947368421052632,6
76,E+RV,2.0,0.1,208,292,0.416,0.06557377049180328,0.8221153846153846,0.7370689655172413,0.7772727272727272,0.7894736842105263,12
76,E+RV,2.0,0.15,235,265,0.47,0.07,0.7914893617021277,0.8017241379310345,0.7965738758029978,0.7543859649122807,14
